time	rss
0	507904
101158496	19918848
201189335	34205696
301188769	46264320
401189121	56750080
501189249	66187264
601351114	74838016
701175047	82571264
801201481	90173440
901753000	97251328
1001521012	104198144
1101551040	110620672
1201375078	116912128
1301192860	123334656
1401189111	127528960
1501181857	127528960
1601160328	127528960
1701180433	127528960
1801180155	127528960
1901180507	127528960
2001180337	127528960
2101159081	127528960
2201179636	127528960
2301181133	127528960
2401180789	127528960
2501181493	127528960
2601161065	127528960
2701207765	127528960
2801192991	127528960
2901201060	129363968
3001189640	131330048
3101192013	134082560
3201178745	136966144
3301180470	139849728
3401179631	142733312
3501193383	145616896
3601208224	148500480
3701191711	151384064
3801354947	154136576
3901184706	157020160
4001184977	160034816
4101162194	162918400
4201184241	165539840
4301186006	168423424
4401185017	171044864
4501185584	173928448
4601184374	176680960
4701185368	179433472
4801162926	182185984
4901184619	184938496
5001185198	187691008
5101184644	190443520
5201186645	193327104
5301184887	196079616
5401184687	198832128
5501182528	199487488
5601161219	199749632
5701180167	199880704
5801181001	200011776
5901179858	200142848
6001179785	200404992
6101160652	200536064
6201179915	200667136
6301179999	200798208
6401180064	200929280
6501159298	201191424
6601201269	201322496
6701173184	201453568
6801192191	201584640
6901211084	201715712
7001180678	201977856
7101836418	202108928
7201180913	202240000
7301181117	202371072
7401181170	202633216
7501179910	202764288
7601159275	202895360
7701179223	203026432
7801181853	203288576
7901162669	203419648
8001179666	203550720
8101159176	203681792
8201179540	203943936
8301180450	204075008
8401180261	204206080
8501180941	204337152
8601181003	204468224
8701182038	204730368
8801180109	204861440
8901180308	204992512
9001181393	205123584
9101180820	205385728
9201181408	205516800
9301180982	205647872
9401180342	205778944
9501181991	206565376
9601170714	206696448
9701195290	206958592
9801198379	207089664
9901196011	207220736
10001198350	207351808
10101175870	207351808
10201198003	207482880
10301195460	207482880
10401197936	207613952
10501194491	207613952
10601195727	207613952
10701196255	207613952
10801195749	207613952
10901197795	207745024
11001196294	207745024
11101176256	207745024
11201193286	207745024
11301355107	207745024
11401195614	207745024
11501195713	207745024
11601197043	207745024
11701183881	207745024
11801195856	207745024
11901191280	207745024
12001277530	207745024
12101188968	207745024
12201185879	207745024
12301198208	207745024
12401196250	207745024
12501197501	207745024
12601198234	207745024
12701203143	207745024
12801196525	207745024
12901197131	207745024
13001198038	207745024
13101175759	207745024
13201192871	207745024
13302201263	207745024
13401196988	207745024
13501198205	207745024
13601172154	208400384
13701195409	208400384
13801195666	208400384
13901196607	208400384
14001202322	208531456
14101200174	208531456
14201194928	208531456
14301195031	208531456
14401197599	208531456
14501197394	208531456
14601196053	208531456
14701198195	208531456
14801196571	208531456
14901198829	208531456
15001196503	208531456
15101172195	208531456
15201198001	208531456
15301195301	208531456
15401198329	208531456
15501196031	208531456
15601175279	208531456
15701199209	208531456
15801196502	208531456
15901190181	208531456
16001196979	208793600
16101176133	208924672
16201200295	208924672
16301197899	208924672
16401186131	208924672
16508869452	208924672
16601188591	208924672
16701197121	208924672
16801199110	208924672
16901200892	208924672
17001196815	208924672
17101193574	208924672
17201204547	208924672
17301199858	208924672
17401197923	208924672
17501191596	208924672
17601178755	208924672
17701198654	208924672
17801199504	208924672
17901195311	208924672
18001196794	208924672
18101173262	208924672
18201198644	208924672
18301201522	208924672
18401194295	208924672
18501197350	208924672
18601171026	208924672
18701198185	208924672
18801200358	208924672
18901196254	208924672
19001197646	208924672
19101173419	208924672
19201193205	208924672
19301196035	208924672
19401195317	208924672
19501195984	208924672
19601193043	208924672
19701195041	208924672
19801193952	208924672
19901192678	209055744
20001195844	209055744
20101194372	209055744
20201204880	209055744
20301196110	209055744
20401196600	209055744
20501180016	209055744
20601185136	209055744
20701204673	209055744
20801197047	209055744
20901196455	209055744
21001198518	209055744
21101172235	209055744
21201172799	209055744
21301197745	209055744
21401200459	209055744
21501194727	209055744
21601176852	209055744
21701197244	209055744
21801198558	209055744
21901197357	209055744
22001196637	209055744
22101175720	209055744
22201193693	209055744
22301190779	209055744
22401185959	209055744
22501194834	209055744
22601193922	209055744
22701205666	209055744
22801199128	209055744
22901199448	209055744
23001197944	209055744
23101197102	209055744
23201196055	209055744
23301196120	209055744
23401198570	209055744
23501198420	209055744
23601197015	209055744
23701197516	209055744
23801197062	209055744
23901199582	209055744
24001198871	209055744
24101175877	209055744
24201199203	209055744
24301197620	209055744
24401196355	209055744
24501197402	209186816
24601171779	209186816
24701197468	209186816
24801198766	209186816
24901197492	209186816
25001199541	209186816
25101175048	209186816
25201197813	209186816
25301199276	209186816
25401197632	209186816
25501188934	209186816
25601172253	209186816
25701199881	209186816
25801197558	209186816
25901200510	209186816
26001196765	209186816
26101175890	209186816
26201196742	209580032
26301196802	209580032
26401193683	209580032
26501193891	209580032
26601195758	209580032
26701207750	209580032
26801198493	209580032
26901194969	209580032
27001196946	209580032
27101193740	209580032
27201198185	209580032
27301200662	209580032
27401196785	209580032
27501196634	209580032
27601195427	209580032
27701197337	209580032
27801198106	209580032
