time	rss
0	520192
101765990	17272832
201799493	29257728
301829733	41152512
401773795	47325184
501887020	61714432
602411825	75935744
701784083	96919552
802057521	143372288
901804387	143142912
1001793821	166600704
1101787545	187027456
1201771162	193712128
1302671902	205508608
1401840863	211648512
1502028986	213901312
1601769783	223469568
1702143684	223727616
1801788018	223862784
1901849932	229527552
2001770271	229998592
2101803469	231866368
2201809838	231866368
2301809938	231743488
2401821298	231874560
2501791169	236322816
2601814381	236195840
2701823978	236195840
2801819285	236457984
2901820838	236466176
3001771215	236597248
3101814448	236597248
3201816937	236339200
3301821937	236339200
3401820463	236470272
3501821814	238960640
3601817191	238960640
3701816726	238956544
3801820293	238858240
3901820670	238858240
4001816119	238858240
4101775606	238858240
4201820576	238858240
4301826412	238858240
4401823192	238858240
4501779918	239382528
4601831908	239325184
4701848012	239210496
4801830466	239210496
4901848465	239210496
5001817336	239210496
5101778492	239210496
5201831336	239210496
5301819971	239210496
5401854711	239112192
5501801972	239374336
5601833278	240160768
5701827104	240160768
5801852358	240160768
5901830505	240074752
6001806993	240037888
6101813804	240132096
6201817481	240132096
6301820926	240025600
6401819888	240025600
6501827794	240549888
6601817929	240648192
6701824621	240648192
6801820697	240648192
6901814680	240648192
7001814366	240648192
7101814810	240648192
7201823272	240648192
7301821975	240648192
7401833773	240648192
7501818012	240648192
7601817442	240648192
7701819236	240513024
7801770581	240582656
7901816535	240603136
8001824215	240603136
8101816806	240603136
8201812051	240603136
8301816757	240603136
8401816239	240603136
8501822341	238862336
8601791891	238862336
8701790567	238862336
8801787020	238792704
8901779444	238792704
9001788890	238792704
9101816678	238792704
9201848316	238792704
9301817288	238792704
9401818394	238792704
9501789947	238792704
9601829477	238792704
9701814539	238792704
9801819074	238792704
9901812599	238792704
10001818216	238792704
10101815939	238792704
10201816629	238792704
10301814428	238792704
10401818622	238792704
10501789800	238739456
10601829262	238739456
10701826238	238739456
10801811048	238739456
10901808215	238739456
11001814284	238739456
11101816716	238739456
11201812871	238739456
11301801821	238739456
11401794703	239284224
11501824157	268292096
11601817887	268292096
11701826811	268292096
11801821181	268292096
11901822695	268165120
12001817281	268025856
12101816793	268025856
12201844456	268025856
12301819901	268025856
12401818997	268156928
12501816627	268156928
12601822159	268156928
12701815134	268156928
12801816589	268288000
12901771676	267608064
13001811912	267608064
13101815002	267608064
13201810162	267575296
13301783705	267575296
13401819840	267575296
13501783519	268099584
13602247660	271601664
13701807141	273072128
13801788160	280408064
13901788206	292724736
14001789633	303308800
14101784817	321392640
14202312848	329547776
14301865134	338591744
14401787843	343834624
14501786400	351039488
14601793927	354709504
14701818828	358113280
14802776389	361504768
14901787113	363470848
15001801249	366092288
15101779182	371195904
15201793746	375521280
15301774247	376569856
15401790461	377356288
15501788329	378667008
15601784404	379408384
15701802260	384876544
15801786801	385232896
15901783949	388362240
16001795632	396095488
16101787844	402518016
16202337581	410382336
16301778994	410775552
16401790194	412741632
16502066640	413528064
16601794342	415170560
16701780032	427847680
16801769959	425263104
16901783876	427098112
17001772861	428277760
17101798585	430637056
17201779147	431685632
17301788887	433389568
17402300583	434438144
17501793762	437870592
17602266663	410669056
17701783854	410800128
17801789495	411848704
17901798715	412626944
18001773539	413655040
18101771627	419336192
18201792102	425496576
18301791925	430993408
18401792004	435462144
18501774028	437870592
18601793168	440750080
18701777547	447074304
18801785374	449044480
18901788295	451010560
19001808134	451158016
19101777143	451305472
19201805367	454082560
19301804804	455000064
19401787070	456441856
19501786937	457273344
19601809939	448724992
19701798067	426885120
19801794536	418582528
19901827545	418971648
20001789314	419495936
